model	perturbation	language	task	probing_location	dev_acc	test_acc
mBERT	B$_2$	Serbian	gender_noun	last	85.3731343283582	86.41791044776119
mBERT	B$_2$	Serbian	number_adj	last	87.85	92.75
mBERT	B$_2$	Serbian	number_noun	last	91.25	89.85
mBERT	B$_2$	Serbian	number_verb	last	97.2	93.85
mBERT	B$_2$	Slovak	animacy_adj	last	76.6	85.45
mBERT	B$_2$	Slovak	animacy_noun	last	94.85	96.1
mBERT	B$_2$	Slovak	aspect_verb	last	88.5	88.15
mBERT	B$_2$	Slovak	case_noun	last	77.69607843137257	80.63725490196077
mBERT	B$_2$	Slovak	gender_adj	last	74.97512437810944	73.28358208955224
mBERT	B$_2$	Slovak	gender_noun	last	91.24378109452736	87.71144278606964
mBERT	B$_2$	Slovak	gender_verb	last	88.55721393034824	84.0
mBERT	B$_2$	Slovak	number_adj	last	91.6	93.65
mBERT	B$_2$	Slovak	number_noun	last	88.7	92.75
mBERT	B$_2$	Slovak	number_verb	last	99.0	97.95
mBERT	B$_2$	Slovak	tense_verb	last	99.5	99.95
mBERT	B$_2$	Slovak	verbform_verb	last	100.0	100.0
mBERT	B$_2$	Slovenian	aspect_verb	last	83.9	84.0
mBERT	B$_2$	Slovenian	case_adj	last	72.73631840796021	75.17412935323382
mBERT	B$_2$	Slovenian	case_noun	last	70.0	72.45098039215686
mBERT	B$_2$	Slovenian	gender_adj	last	63.184079601990064	63.18407960199005
mBERT	B$_2$	Slovenian	gender_noun	last	88.05970149253731	80.79601990049751
mBERT	B$_2$	Slovenian	number_adj	last	91.05	89.85
mBERT	B$_2$	Slovenian	person_verb	last	98.35	94.17910447761196
mBERT	B$_2$	Slovenian	verbform_verb	last	99.90049751243781	97.86069651741295
mBERT	B$_2$	Spanish	gender_adj	last	100.0	95.4
mBERT	B$_2$	Spanish	gender_noun	last	97.5	94.95
mBERT	B$_2$	Spanish	number_adj	last	100.0	100.0
mBERT	B$_2$	Spanish	number_noun	last	99.0	98.0
mBERT	B$_2$	Spanish	number_verb	last	99.5	98.75
mBERT	B$_2$	Spanish	tense_verb	last	98.55	89.25
mBERT	B$_2$	Spanish	verbform_verb	last	95.2	97.95
mBERT	B$_2$	Swedish	case_noun	last	99.5	99.3
mBERT	B$_2$	Swedish	definite_adj	last	87.95	90.05
mBERT	B$_2$	Swedish	definite_noun	last	98.5	95.95
mBERT	B$_2$	Swedish	gender_noun	last	88.6	85.85
mBERT	B$_2$	Swedish	number_adj	last	89.5	87.2
mBERT	B$_2$	Swedish	number_noun	last	89.5	89.75
mBERT	B$_2$	Swedish	tense_verb	last	99.95	99.35
mBERT	B$_2$	Swedish	voice_verb	last	95.35	95.85
mBERT	B$_2$	Turkish	aspect_verb	last	94.12935323383086	92.23880597014926
mBERT	B$_2$	Turkish	case_noun	last	94.67980295566502	92.36453201970443
mBERT	B$_2$	Turkish	number_noun	last	95.25	96.5
mBERT	B$_2$	Turkish	number_verb	last	97.8	98.45
mBERT	B$_2$	Turkish	person_verb	last	93.88059701492537	95.25
mBERT	B$_2$	Turkish	polarity_verb	last	87.0	85.2
mBERT	B$_2$	Turkish	verbform_verb	last	96.11940298507464	93.8308457711443
mBERT	B$_2$	Ukrainian	animacy_noun	last	92.65	91.6
mBERT	B$_2$	Ukrainian	aspect_verb	last	87.9	87.45
mBERT	B$_2$	Ukrainian	case_adj	last	84.75	86.6
mBERT	B$_2$	Ukrainian	case_noun	last	79.85221674876847	80.93137254901961
mBERT	B$_2$	Ukrainian	gender_adj	last	86.96517412935323	86.86567164179104
mBERT	B$_2$	Ukrainian	gender_noun	last	86.41791044776117	90.24875621890547
mBERT	B$_2$	Ukrainian	number_adj	last	98.9	98.35
mBERT	B$_2$	Ukrainian	number_verb	last	97.45	96.25
mBERT	B$_2$	Ukrainian	tense_verb	last	93.48258706467662	87.71144278606964
mBERT	B$_2$	Urdu	case_noun	last	72.0	64.4
mBERT	B$_2$	Urdu	case_propn	last	67.9	64.8
mBERT	B$_2$	Urdu	gender_noun	last	76.0	74.75
mBERT	B$_2$	Urdu	number_noun	last	95.0	91.4
mBERT	L$_2$	Afrikaans	number_noun	last	97.45	95.25
mBERT	L$_2$	Albanian	case_noun	last	65.8	63.0
mBERT	L$_2$	Albanian	case_propn	last	89.90049751243781	82.15
mBERT	L$_2$	Albanian	definite_noun	last	91.2	90.75
mBERT	L$_2$	Albanian	gender_noun	last	90.65	86.5
mBERT	L$_2$	Albanian	gender_propn	last	90.7	81.55
mBERT	L$_2$	Albanian	number_noun	last	91.3	90.35
mBERT	L$_2$	Albanian	number_verb	last	92.2	90.55
mBERT	L$_2$	Arabic	aspect_verb	first	95.4	94.65
mBERT	L$_2$	Arabic	case_adj	first	69.35323383084577	65.22388059701493
mBERT	L$_2$	Arabic	case_noun	first	63.13432835820896	57.46268656716418
mBERT	L$_2$	Arabic	definite_noun	first	96.96517412935324	85.17412935323384
mBERT	L$_2$	Arabic	gender_adj	last	98.9	97.2
mBERT	L$_2$	Arabic	gender_verb	last	95.4	90.5
mBERT	L$_2$	Armenian	animacy_noun	last	91.75	81.1
mBERT	L$_2$	Armenian	definite_noun	last	99.5	97.9
mBERT	L$_2$	Armenian	subcat_verb	last	87.1	74.55
mBERT	L$_2$	Basque	case_noun	last	96.31578947368422	93.77990430622008
mBERT	L$_2$	Basque	definite_noun	last	86.75	84.4
mBERT	L$_2$	Basque	number_noun	last	92.4	91.5
mBERT	L$_2$	Bulgarian	aspect_verb	last	84.55	82.65
mBERT	L$_2$	Bulgarian	definite_adj	last	100.0	98.7
mBERT	L$_2$	Bulgarian	definite_noun	last	97.25	95.0
mBERT	L$_2$	Bulgarian	gender_adj	last	100.0	99.95024875621891
mBERT	L$_2$	Bulgarian	gender_noun	last	91.89054726368158	89.80099502487563
mBERT	L$_2$	Bulgarian	number_adj	last	99.65	98.9
mBERT	L$_2$	Bulgarian	number_verb	last	99.0	96.15
mBERT	L$_2$	Bulgarian	person_verb	last	94.45	93.98009950248756
mBERT	L$_2$	Bulgarian	tense_verb	last	86.95	85.37313432835819
mBERT	L$_2$	Bulgarian	verbform_verb	last	98.65	97.75
mBERT	L$_2$	Bulgarian	voice_verb	last	99.0	98.45
mBERT	L$_2$	Catalan	gender_adj	last	100.0	100.0
mBERT	L$_2$	Catalan	gender_noun	last	94.2	96.35
mBERT	L$_2$	Catalan	mood_verb	last	99.5	98.75
mBERT	L$_2$	Catalan	number_adj	last	100.0	99.5
mBERT	L$_2$	Catalan	number_noun	last	100.0	99.0
mBERT	L$_2$	Catalan	number_verb	last	100.0	99.7
mBERT	L$_2$	Catalan	tense_verb	last	99.15	97.7
mBERT	L$_2$	Catalan	verbform_verb	last	99.85148514851485	99.85148514851485
mBERT	L$_2$	Croatian	case_adj	last	84.15	80.990099009901
mBERT	L$_2$	Croatian	case_noun	last	79.40886699507391	79.3627450980392
mBERT	L$_2$	Croatian	definite_adj	last	99.1	98.5
mBERT	L$_2$	Croatian	gender_adj	last	87.71144278606965	78.70646766169155
mBERT	L$_2$	Croatian	gender_noun	last	88.90547263681592	85.5721393034826
mBERT	L$_2$	Croatian	number_adj	last	95.1	94.35
mBERT	L$_2$	Croatian	number_noun	last	89.45	92.2
mBERT	L$_2$	Croatian	number_verb	last	98.35	98.35
mBERT	L$_2$	Croatian	tense_verb	last	100.0	99.0
mBERT	L$_2$	Croatian	verbform_verb	last	99.0049751243781	99.45273631840799
mBERT	L$_2$	Czech	animacy_adj	last	96.1	90.15
mBERT	L$_2$	Czech	animacy_noun	last	90.6	82.95
mBERT	L$_2$	Czech	animacy_propn	last	87.75	90.15
mBERT	L$_2$	Czech	animacy_verb	last	95.05	94.85
mBERT	L$_2$	Czech	aspect_adj	last	91.65	88.8
mBERT	L$_2$	Czech	aspect_verb	last	82.75	87.8
mBERT	L$_2$	Czech	case_adj	last	88.48039215686276	84.95098039215686
mBERT	L$_2$	Czech	case_propn	last	82.45098039215688	77.84313725490196
mBERT	L$_2$	Czech	degree_adj	last	96.3	97.05
mBERT	L$_2$	Czech	gender_adj	last	81.29353233830845	79.80099502487562
mBERT	L$_2$	Czech	gender_noun	last	80.9452736318408	75.07462686567165
mBERT	L$_2$	Czech	gender_propn	last	79.80099502487562	79.25373134328359
mBERT	L$_2$	Czech	gender_verb	last	89.1044776119403	83.38308457711443
mBERT	L$_2$	Czech	mood_verb	last	97.55	96.5
mBERT	L$_2$	Czech	nametype_propn	first	64.77832512315271	62.0
mBERT	L$_2$	Czech	number_adj	last	92.5	96.05
mBERT	L$_2$	Czech	number_noun	last	92.05	89.4
mBERT	L$_2$	Czech	number_propn	last	91.4	91.6
mBERT	L$_2$	Czech	number_verb	last	93.05	91.75
mBERT	L$_2$	Czech	person_verb	last	99.60199004975127	98.55721393034824
mBERT	L$_2$	Czech	polarity_adj	first	100.0	96.55
mBERT	L$_2$	Czech	polarity_verb	first	100.0	99.65
mBERT	L$_2$	Czech	voice_adj	last	100.0	100.0
mBERT	L$_2$	Danish	definite_noun	last	98.05	98.35
mBERT	L$_2$	Danish	gender_noun	last	88.4	85.5
mBERT	L$_2$	Danish	number_noun	last	89.1	91.05
mBERT	L$_2$	Danish	tense_verb	last	99.7	97.65
mBERT	L$_2$	Danish	verbform_verb	last	94.32835820895522	94.07960199004977
mBERT	L$_2$	Dutch	gender_noun	last	90.9	90.05
mBERT	L$_2$	Dutch	gender_propn	last	82.2	71.45
mBERT	L$_2$	Dutch	number_noun	last	99.5	99.5
mBERT	L$_2$	Dutch	verbform_verb	last	95.07462686567162	97.2139303482587
mBERT	L$_2$	English	number_noun	last	99.05	97.3
mBERT	L$_2$	English	tense_verb	last	99.5	99.4
mBERT	L$_2$	English	verbform_verb	last	82.35	83.5
mBERT	L$_2$	Estonian	case_adj	last	97.5	95.15
mBERT	L$_2$	Estonian	case_noun	last	91.47619047619048	90.47619047619048
mBERT	L$_2$	Estonian	number_adj	last	97.9	96.85
mBERT	L$_2$	Estonian	number_noun	last	95.0	96.2
mBERT	L$_2$	Estonian	number_verb	last	97.95	98.65
mBERT	L$_2$	Estonian	person_verb	last	98.90547263681592	97.15
mBERT	L$_2$	Estonian	tense_adj	last	99.05	98.75
mBERT	L$_2$	Estonian	tense_verb	last	95.3	90.2
mBERT	L$_2$	Estonian	verbform_verb	last	95.75	95.74257425742576
mBERT	L$_2$	Estonian	voice_adj	last	97.3	94.45
mBERT	L$_2$	Estonian	voice_verb	last	94.7	95.1
mBERT	L$_2$	Finnish	case_adj	last	95.8173076923077	93.11004784688996
mBERT	L$_2$	Finnish	case_noun	last	91.88405797101449	89.1044776119403
mBERT	L$_2$	Finnish	case_propn	last	97.12871287128712	96.65
mBERT	L$_2$	Finnish	case_verb	last	93.85714285714285	93.85714285714286
mBERT	L$_2$	Finnish	degree_adj	last	88.45	84.57711442786069
mBERT	L$_2$	Finnish	derivation_adj	last	88.65	90.65
mBERT	L$_2$	Finnish	derivation_noun	last	97.02970297029701	96.65
mBERT	L$_2$	Finnish	infform_verb	last	97.25	95.5721393034826
mBERT	L$_2$	Finnish	mood_verb	last	90.44776119402985	86.96517412935324
mBERT	L$_2$	Finnish	number_adj	last	98.5	97.45
mBERT	L$_2$	Finnish	number_noun	last	89.2	94.85
mBERT	L$_2$	Finnish	number_verb	last	93.6	94.9
mBERT	L$_2$	Finnish	partform_verb	last	96.56716417910448	96.61691542288557
mBERT	L$_2$	Finnish	tense_verb	last	95.75	92.6
mBERT	L$_2$	Finnish	verbform_verb	last	90.69651741293532	88.95522388059702
mBERT	L$_2$	Finnish	voice_verb	last	91.95	88.35
mBERT	L$_2$	French	gender_adj	last	90.65	91.8
mBERT	L$_2$	French	gender_noun	last	89.45	94.8
mBERT	L$_2$	French	gender_verb	last	100.0	99.75
mBERT	L$_2$	French	number_adj	last	98.8	96.1
mBERT	L$_2$	French	number_noun	last	95.45	98.75
mBERT	L$_2$	French	number_verb	last	100.0	98.85
mBERT	L$_2$	French	tense_verb	last	95.65	91.98019801980197
mBERT	L$_2$	French	verbform_verb	last	99.00497512437812	98.80597014925374
mBERT	L$_2$	German	case_adj	last	84.3	76.5
mBERT	L$_2$	German	case_noun	last	62.6	61.0
mBERT	L$_2$	German	case_propn	last	56.45	64.8
mBERT	L$_2$	German	gender_adj	last	85.15	81.29353233830845
mBERT	L$_2$	German	gender_noun	last	83.23383084577115	77.11442786069651
mBERT	L$_2$	German	gender_propn	last	69.65	67.61194029850746
mBERT	L$_2$	German	number_adj	last	96.5	96.4
mBERT	L$_2$	German	number_noun	last	93.6	89.65
mBERT	L$_2$	German	number_verb	last	97.45	100.0
mBERT	L$_2$	German	tense_verb	last	93.35	86.3
mBERT	L$_2$	German	verbform_verb	last	96.55	93.33333333333333
mBERT	L$_2$	Greek	aspect_verb	last	95.4	88.65
mBERT	L$_2$	Greek	case_noun	last	87.21393034825871	86.61691542288557
mBERT	L$_2$	Greek	gender_noun	last	87.96019900497512	86.11940298507463
mBERT	L$_2$	Greek	number_noun	last	98.7	98.3
mBERT	L$_2$	Greek	voice_verb	last	98.7	96.25
mBERT	L$_2$	Hebrew	gender_noun	last	96.05	94.9
mBERT	L$_2$	Hebrew	gender_verb	last	84.0	76.25
mBERT	L$_2$	Hebrew	hebbinyan_verb	first	80.0497512437811	76.60098522167486
mBERT	L$_2$	Hebrew	number_noun	last	97.85	97.35
mBERT	L$_2$	Hebrew	number_verb	first	97.5	97.15
mBERT	L$_2$	Hindi	case_adj	last	90.1	82.4
mBERT	L$_2$	Hindi	case_noun	last	97.9	92.65
mBERT	L$_2$	Hindi	case_propn	last	95.15	90.8
mBERT	L$_2$	Hindi	gender_noun	last	82.45	84.95
mBERT	L$_2$	Hindi	gender_propn	last	79.15	68.9
mBERT	L$_2$	Hindi	number_noun	last	91.0	91.55
mBERT	L$_2$	Hungarian	number[psor]_noun	last	98.9	96.2
mBERT	L$_2$	Hungarian	number_noun	last	97.95	95.15
mBERT	L$_2$	Hungarian	person[psor]_noun	last	99.1	94.5
mBERT	L$_2$	Italian	gender_adj	last	100.0	91.55
mBERT	L$_2$	Italian	gender_noun	last	95.05	93.0
mBERT	L$_2$	Italian	number_adj	last	97.0	95.7
mBERT	L$_2$	Italian	number_noun	last	96.1	95.45
mBERT	L$_2$	Italian	number_verb	last	95.55	98.75
mBERT	L$_2$	Italian	person_verb	last	91.6	91.95
mBERT	L$_2$	Italian	tense_verb	last	92.9	88.65
mBERT	L$_2$	Italian	verbform_verb	last	95.85	97.35
mBERT	L$_2$	Latin	aspect_verb	last	98.15	96.65
mBERT	L$_2$	Latin	case_verb	last	80.8457711442786	77.12871287128712
mBERT	L$_2$	Latin	gender_adj	last	73.38308457711443	71.59203980099502
mBERT	L$_2$	Latin	gender_noun	last	76.06965174129354	72.03980099502488
mBERT	L$_2$	Latin	gender_verb	last	79.05472636815922	70.39800995024876
mBERT	L$_2$	Latin	mood_verb	last	85.37313432835822	79.75
mBERT	L$_2$	Latin	number_adj	last	86.45	86.05
mBERT	L$_2$	Latin	number_noun	last	89.9	79.0
mBERT	L$_2$	Latin	number_verb	last	95.9	89.85
mBERT	L$_2$	Latin	person_verb	last	99.45273631840796	94.97512437810947
mBERT	L$_2$	Latin	tense_verb	last	82.07920792079207	67.46268656716418
mBERT	L$_2$	Latin	verbform_verb	last	93.88059701492539	85.3731343283582
mBERT	L$_2$	Latin	voice_verb	last	95.15	90.35
mBERT	L$_2$	Latvian	case_adj	last	86.35	89.85
mBERT	L$_2$	Latvian	case_noun	last	94.2	90.2
mBERT	L$_2$	Latvian	case_propn	last	91.5	94.05
mBERT	L$_2$	Latvian	definite_adj	last	96.6	95.35
mBERT	L$_2$	Latvian	definite_verb	last	97.7	95.15
mBERT	L$_2$	Latvian	gender_adj	last	90.05	87.3
mBERT	L$_2$	Latvian	gender_noun	last	89.9	88.1
mBERT	L$_2$	Latvian	gender_propn	last	92.6	87.75
mBERT	L$_2$	Latvian	gender_verb	last	94.5	95.85
mBERT	L$_2$	Latvian	number_adj	last	93.15	92.15
mBERT	L$_2$	Latvian	number_verb	last	93.5	90.9
mBERT	L$_2$	Latvian	person_verb	last	94.6766169154229	85.77114427860697
mBERT	L$_2$	Latvian	polarity_verb	first	100.0	98.3
mBERT	L$_2$	Latvian	tense_verb	last	87.51243781094527	84.4776119402985
mBERT	L$_2$	Latvian	verbform_verb	last	92.15	89.0
mBERT	L$_2$	Latvian	voice_verb	last	95.65	95.85
mBERT	L$_2$	Lithuanian	case_noun	last	91.81372549019606	94.26470588235296
mBERT	L$_2$	Lithuanian	gender_noun	last	86.75	87.75
mBERT	L$_2$	Lithuanian	number_noun	last	95.95	92.15
mBERT	L$_2$	Lithuanian	number_verb	last	82.15	83.2
mBERT	L$_2$	Norwegian_Bokmal	definite_adj	last	98.8	96.7
mBERT	L$_2$	Norwegian_Bokmal	definite_noun	last	98.5	99.95
mBERT	L$_2$	Norwegian_Bokmal	gender_noun	last	79.35323383084577	79.90049751243781
mBERT	L$_2$	Norwegian_Bokmal	number_adj	last	93.5	95.6
mBERT	L$_2$	Norwegian_Bokmal	number_noun	last	95.3	93.85
mBERT	L$_2$	Norwegian_Bokmal	tense_verb	last	99.4	98.65
mBERT	L$_2$	Norwegian_Bokmal	verbform_verb	last	94.22885572139303	90.9452736318408
mBERT	L$_2$	Norwegian_Nynorsk	definite_adj	last	97.45	97.0
mBERT	L$_2$	Norwegian_Nynorsk	definite_noun	last	98.5	98.5
mBERT	L$_2$	Norwegian_Nynorsk	gender_noun	last	85.37313432835822	83.28358208955225
mBERT	L$_2$	Norwegian_Nynorsk	number_adj	last	96.5	92.7
mBERT	L$_2$	Norwegian_Nynorsk	number_noun	last	88.8	92.45
mBERT	L$_2$	Norwegian_Nynorsk	tense_verb	last	97.5	95.05
mBERT	L$_2$	Norwegian_Nynorsk	verbform_verb	last	86.5	81.14427860696517
mBERT	L$_2$	Persian	number_noun	last	95.7	95.9
mBERT	L$_2$	Polish	animacy_adj	last	88.4	93.65
mBERT	L$_2$	Polish	animacy_noun	last	81.0	81.19402985074628
mBERT	L$_2$	Polish	aspect_adj	first	92.0	87.75
mBERT	L$_2$	Polish	aspect_verb	last	81.75	83.55
mBERT	L$_2$	Polish	case_adj	last	88.4	86.55
mBERT	L$_2$	Polish	case_propn	last	77.67326732673268	78.2
mBERT	L$_2$	Polish	gender_adj	last	77.31343283582089	75.77114427860697
mBERT	L$_2$	Polish	gender_noun	last	84.5273631840796	86.81592039800992
mBERT	L$_2$	Polish	gender_propn	last	76.1691542288557	75.45
mBERT	L$_2$	Polish	gender_verb	last	93.58208955223881	95.72139303482587
mBERT	L$_2$	Polish	mood_verb	last	99.3	98.05
mBERT	L$_2$	Polish	number_adj	last	98.75	95.05
mBERT	L$_2$	Polish	number_noun	last	92.3	91.85
mBERT	L$_2$	Polish	number_verb	last	99.3	99.1
mBERT	L$_2$	Polish	person_verb	last	99.00497512437812	99.95
mBERT	L$_2$	Polish	subgender_adj	last	91.8	85.85
mBERT	L$_2$	Polish	tense_verb	last	87.46268656716417	82.25
mBERT	L$_2$	Polish	verbform_verb	last	90.55	91.53465346534652
mBERT	L$_2$	Polish	voice_adj	last	100.0	96.5
mBERT	L$_2$	Portuguese	gender_noun	last	96.1	97.2
mBERT	L$_2$	Portuguese	gender_propn	first	82.35	69.55
mBERT	L$_2$	Portuguese	number_noun	last	100.0	98.5
mBERT	L$_2$	Portuguese	number_verb	last	99.5	99.5
mBERT	L$_2$	Romanian	definite_noun	last	96.6	92.7
mBERT	L$_2$	Romanian	gender_adj	last	99.1	96.5
mBERT	L$_2$	Romanian	gender_noun	last	96.6	94.9
mBERT	L$_2$	Romanian	mood_verb	last	84.32835820895522	75.72139303482587
mBERT	L$_2$	Romanian	number_adj	last	94.55	95.6
mBERT	L$_2$	Romanian	number_noun	last	96.15	96.3
mBERT	L$_2$	Romanian	number_verb	last	92.5	88.95
mBERT	L$_2$	Romanian	person_verb	last	89.05	84.4278606965174
mBERT	L$_2$	Romanian	tense_verb	last	89.25742574257427	86.0
mBERT	L$_2$	Romanian	verbform_verb	last	95.25	87.45
mBERT	L$_2$	Russian	animacy_adj	last	95.4	94.75
mBERT	L$_2$	Russian	animacy_noun	last	90.3	86.8
mBERT	L$_2$	Russian	animacy_propn	last	91.55	87.95
mBERT	L$_2$	Russian	aspect_verb	last	89.25	83.6
mBERT	L$_2$	Russian	case_adj	last	89.0686274509804	86.66666666666666
mBERT	L$_2$	Russian	case_noun	last	87.54901960784314	79.70588235294116
mBERT	L$_2$	Russian	case_propn	last	75.29411764705883	76.7156862745098
mBERT	L$_2$	Russian	case_verb	last	87.25490196078431	85.19607843137256
mBERT	L$_2$	Russian	gender_adj	last	92.98507462686567	91.59203980099502
mBERT	L$_2$	Russian	gender_noun	last	89.05472636815918	86.86567164179104
mBERT	L$_2$	Russian	gender_propn	last	81.64179104477611	73.33333333333333
mBERT	L$_2$	Russian	gender_verb	last	96.81592039800995	93.33333333333334
mBERT	L$_2$	Russian	mood_verb	last	93.95	96.8
mBERT	L$_2$	Russian	number_adj	last	100.0	97.4
mBERT	L$_2$	Russian	number_noun	last	96.0	93.3
mBERT	L$_2$	Russian	number_verb	last	98.65	97.15
mBERT	L$_2$	Russian	person_verb	last	97.41293532338308	98.50746268656715
mBERT	L$_2$	Russian	tense_verb	last	90.9950248756219	90.69651741293531
mBERT	L$_2$	Russian	verbform_verb	last	99.45	97.5
mBERT	L$_2$	Russian	voice_verb	last	96.21890547263682	90.8955223880597
mBERT	L$_2$	Serbian	case_noun	last	80.98522167487684	79.2039800995025
mBERT	L$_2$	Serbian	gender_adj	last	86.11940298507463	82.68656716417911
mBERT	L$_2$	Serbian	gender_noun	last	86.76616915422885	87.01492537313433
mBERT	L$_2$	Serbian	number_adj	last	95.55	96.6
mBERT	L$_2$	Serbian	number_noun	last	92.4	90.95
mBERT	L$_2$	Serbian	number_verb	last	97.25	94.0
mBERT	L$_2$	Slovak	animacy_adj	last	93.65	95.05
mBERT	L$_2$	Slovak	animacy_noun	last	96.65	96.55
mBERT	L$_2$	Slovak	aspect_verb	last	88.95	87.6
mBERT	L$_2$	Slovak	case_noun	last	81.47058823529412	82.5
mBERT	L$_2$	Slovak	gender_adj	last	83.08457711442786	80.34825870646767
mBERT	L$_2$	Slovak	gender_noun	last	91.64179104477613	90.54726368159204
mBERT	L$_2$	Slovak	gender_verb	last	88.65671641791045	83.65
mBERT	L$_2$	Slovak	number_adj	last	96.6	98.1
mBERT	L$_2$	Slovak	number_noun	last	90.45	94.3
mBERT	L$_2$	Slovak	number_verb	last	99.45	98.05
mBERT	L$_2$	Slovak	tense_verb	last	99.5	100.0
mBERT	L$_2$	Slovak	verbform_verb	last	99.05472636815921	100.0
mBERT	L$_2$	Slovenian	aspect_verb	last	84.4	83.2
mBERT	L$_2$	Slovenian	case_adj	last	84.12935323383086	85.5223880597015
mBERT	L$_2$	Slovenian	case_noun	last	75.5392156862745	73.52941176470588
mBERT	L$_2$	Slovenian	gender_adj	last	78.85572139303483	75.82089552238806
mBERT	L$_2$	Slovenian	gender_noun	last	89.45273631840794	81.29353233830847
mBERT	L$_2$	Slovenian	number_adj	last	97.85	93.75
mBERT	L$_2$	Slovenian	person_verb	last	98.4	94.97512437810948
mBERT	L$_2$	Slovenian	verbform_verb	last	100.0	97.2636815920398
mBERT	L$_2$	Spanish	gender_adj	last	99.9	95.4
mBERT	L$_2$	Spanish	gender_noun	last	97.9	95.1
mBERT	L$_2$	Spanish	number_adj	last	100.0	100.0
mBERT	L$_2$	Spanish	number_noun	last	99.5	98.0
mBERT	L$_2$	Spanish	number_verb	last	99.5	99.45
mBERT	L$_2$	Spanish	tense_verb	last	98.35	89.6
mBERT	L$_2$	Spanish	verbform_verb	last	95.8	97.8
mBERT	L$_2$	Swedish	case_noun	last	100.0	99.5
mBERT	L$_2$	Swedish	definite_adj	last	90.4	93.5
mBERT	L$_2$	Swedish	definite_noun	last	97.05	96.4
mBERT	L$_2$	Swedish	gender_noun	last	89.6	86.8
mBERT	L$_2$	Swedish	number_adj	last	93.3	93.9
mBERT	L$_2$	Swedish	number_noun	last	90.85	88.5
mBERT	L$_2$	Swedish	tense_verb	last	100.0	99.2
mBERT	L$_2$	Swedish	voice_verb	last	95.5	94.8
mBERT	L$_2$	Turkish	aspect_verb	last	91.54228855721394	93.83084577114428
mBERT	L$_2$	Turkish	case_noun	last	95.61576354679804	93.44827586206898
mBERT	L$_2$	Turkish	number_noun	last	94.85	96.3
mBERT	L$_2$	Turkish	number_verb	last	97.45	98.35
mBERT	L$_2$	Turkish	person_verb	last	94.57711442786069	94.2
mBERT	L$_2$	Turkish	polarity_verb	last	87.45	84.7
mBERT	L$_2$	Turkish	verbform_verb	last	96.36815920398011	94.17910447761196
mBERT	L$_2$	Ukrainian	animacy_noun	last	93.45	92.2
mBERT	L$_2$	Ukrainian	aspect_verb	last	87.7	88.65
mBERT	L$_2$	Ukrainian	case_adj	last	94.2	92.45
mBERT	L$_2$	Ukrainian	case_noun	last	79.85221674876847	82.5
mBERT	L$_2$	Ukrainian	gender_adj	last	92.33830845771145	88.65671641791045
mBERT	L$_2$	Ukrainian	gender_noun	last	88.1094527363184	90.79601990049751
mBERT	L$_2$	Ukrainian	number_adj	last	99.5	99.3
mBERT	L$_2$	Ukrainian	number_verb	last	97.85	96.8
mBERT	L$_2$	Ukrainian	tense_verb	last	93.03482587064676	87.81094527363184
mBERT	L$_2$	Urdu	case_noun	last	89.6	84.25
